open_price,close_price,high_price,low_price,volume,verdict
299.77,302.87,300.7,302.8,1050702,Buy
196.51,193.96,192.4,200.5,1068465,Buy
114.53,114.67,113.5,115.6,1931610,Buy
209.9,205.37,201.3,217.3,1248391,Sell
381.42,383.21,384.6,379.9,1052104,Sell
409.6,404.84,411.1,403.4,1050811,Sell
108.67,110.7,109.4,109.1,2432206,Buy
404.01,401.36,406.4,399.1,1050737,Sell
408.86,404.51,410.7,402.7,1087096,Buy
341.7,345.34,342.6,344.9,1346063,Sell
109.46,111.16,109.9,110.0,3054119,Buy
108.61,110.68,109.3,109.1,2374991,Buy
205.76,203.81,200.9,211.1,3307859,Buy
389.36,390.49,393.4,386.2,1050701,Buy
182.91,179.01,176.7,188.0,1632851,Buy
166.98,163.24,161.8,170.8,1239729,Buy
382.13,383.95,385.6,380.4,1054487,Buy
165.24,161.46,159.3,170.1,3291857,Buy
372.24,375.33,376.0,371.6,3210915,Buy
395.23,394.71,398.0,391.9,1051022,Sell
234.53,235.01,231.2,240.5,1325162,Buy
172.73,168.71,167.0,177.1,1050881,Buy
403.32,400.89,405.8,398.5,1249418,Buy
408.2,404.0,409.8,402.4,1115134,Sell
134.21,131.01,129.5,137.4,3354317,Sell
246.49,248.39,245.9,250.5,1618173,Buy
124.57,122.93,121.8,126.6,3493433,Buy
333.21,337.83,335.0,336.4,1116890,Buy
410.69,405.36,411.9,404.1,1050700,Sell
326.73,333.41,331.2,328.9,1618499,Buy
331.68,336.61,335.4,332.8,1050701,Buy
108.32,110.52,109.2,108.8,1625034,Buy
125.3,123.76,122.8,127.1,2307617,Buy
120.99,119.75,118.6,122.8,3468196,Buy
373.62,376.64,377.0,373.1,1177885,Buy
325.02,329.17,326.8,327.8,1124659,Buy
239.13,239.13,236.6,243.9,2424523,Buy
398.88,397.44,401.5,394.8,1050728,Sell
117.97,117.48,116.4,119.3,1140222,Buy
176.31,171.5,169.6,180.9,1050705,Sell
344.68,348.82,347.4,346.6,2703483,Buy
306.67,311.29,307.4,311.3,1201371,Buy
123.02,121.7,120.9,124.4,2156183,Buy
311.49,316.05,312.2,315.9,2086315,Buy
223.91,222.18,217.7,231.4,3277062,Buy
128.79,126.46,125.9,130.3,1590629,Buy
339.13,344.84,343.6,340.2,1051145,Buy
228.16,227.11,222.3,235.6,3482350,Buy
233.05,235.35,232.8,237.5,3295004,Buy
283.57,287.38,285.4,286.4,1050707,Buy
271.75,273.6,270.4,276.4,1082490,Buy
205.3,201.93,198.2,212.1,3439888,Sell
139.34,135.99,135.1,141.9,1076922,Buy
293.88,294.67,291.9,297.8,1050707,Sell
122.21,121.11,120.1,123.9,3500400,Buy
114.84,114.98,113.9,115.8,1624330,Buy
245.28,245.4,241.9,250.9,2695416,Buy
387.58,388.33,390.8,385.0,1051362,Sell
365.03,368.23,366.9,366.5,1089518,Sell
403.66,401.1,406.2,398.6,1050775,Buy
399.92,398.47,402.8,395.6,1931801,Buy
170.54,166.58,164.9,174.8,1521058,Buy
206.89,205.96,204.7,209.9,1056545,Buy
276.45,279.66,276.4,281.0,1874009,Buy
191.3,188.66,186.9,195.0,1050700,Buy
197.75,194.29,192.1,202.9,1106117,Buy
300.76,304.78,302.6,303.7,1068569,Buy
330.15,335.58,333.8,332.2,1095776,Buy
276.16,279.23,275.5,281.2,2766182,Buy
191.69,188.15,185.4,197.4,3500400,Buy
152.5,148.4,146.9,156.3,3172884,Buy
214.13,211.94,208.3,220.3,2890661,Buy
326.11,331.64,329.2,328.7,1066233,Buy
140.2,136.21,134.7,143.8,3500400,Sell
195.07,192.8,190.5,199.9,3500400,Buy
134.34,131.67,130.5,136.9,1598858,Buy
315.01,319.01,315.8,318.8,1993278,Buy
109.2,111.0,109.7,109.8,3283830,Buy
290.79,292.55,288.6,296.2,1358405,Sell
108.07,110.41,109.0,108.5,3500400,Buy
334.86,338.6,336.2,337.6,1119435,Sell
399.04,397.59,401.6,395.0,1084761,Sell
110.03,111.51,110.3,110.6,2076196,Buy
139.12,136.62,135.8,141.3,2039929,Buy
192.59,188.47,185.1,199.0,1652401,Sell
117.25,117.29,116.3,118.2,1594891,Buy
341.11,343.92,341.2,344.5,1614924,Sell
359.74,363.84,363.4,360.3,2197413,Buy
205.47,202.41,200.0,210.3,1469525,Buy
114.82,114.99,113.8,115.9,2374021,Buy
203.19,200.38,197.4,209.0,3136423,Buy
242.52,240.92,238.0,247.6,1050701,Sell
347.51,352.79,351.5,348.8,1050703,Buy
221.89,218.83,214.1,229.8,2023323,Sell
350.22,354.63,354.0,350.9,1054515,Buy
310.01,314.71,311.8,313.7,3026372,Buy
203.9,202.6,200.6,207.9,1101456,Buy
248.45,247.71,242.7,255.7,1070123,Sell
224.68,224.39,222.1,229.2,1389624,Buy
115.11,115.07,114.0,116.1,3500400,Buy
295.53,298.28,295.1,299.7,1637901,Buy
217.1,215.11,210.9,224.0,1051940,Sell
194.73,192.28,189.9,199.7,3158477,Buy
114.17,114.55,113.4,115.2,3500400,Buy
214.57,211.69,209.5,219.3,3076008,Buy
360.67,364.83,364.3,361.3,1802350,Buy
108.07,110.41,109.0,108.5,3500400,Buy
115.69,115.65,114.4,117.0,3392351,Buy
367.45,371.43,371.5,367.4,1521165,Buy
182.07,178.92,178.0,185.1,1066009,Buy
381.1,382.77,383.9,379.8,1051474,Sell
110.9,112.2,111.0,111.5,3499611,Buy
217.31,213.89,211.1,222.7,1050703,Sell
267.54,268.14,264.2,273.4,3038998,Sell
108.77,110.75,109.4,109.2,3366796,Buy
273.79,277.5,273.2,279.5,3414752,Buy
287.15,288.41,285.4,291.6,1052044,Sell
148.89,144.21,143.2,152.1,1155765,Sell
202.8,201.49,200.4,206.0,2636116,Buy
388.22,389.04,391.5,385.8,1051192,Sell
321.52,327.85,326.6,323.1,1149847,Buy
170.34,165.35,162.6,176.2,3500400,Sell
125.77,124.16,123.3,127.5,3045549,Buy
262.81,265.09,262.0,267.3,1957626,Buy
323.72,328.91,326.4,326.5,1050724,Buy
139.57,135.88,134.2,143.2,1630519,Sell
270.15,275.04,273.4,272.5,1053700,Buy
231.26,229.2,224.6,238.5,1077658,Sell
196.33,192.47,190.6,201.0,1063458,Sell
172.83,169.29,167.9,176.9,3129900,Buy
277.36,280.71,278.4,280.9,1764595,Buy
405.72,402.47,407.8,400.4,1052617,Sell
298.4,301.36,297.6,303.4,1134210,Sell
217.92,214.96,211.2,224.6,1205767,Sell
141.98,138.83,137.8,144.7,2840140,Buy
220.78,218.67,215.5,226.4,1097659,Buy
123.15,121.71,120.6,125.0,3500400,Buy
136.79,132.79,131.8,139.5,1977274,Sell
108.38,110.55,109.2,108.8,3237165,Buy
381.38,383.47,384.7,380.1,1565583,Buy
404.21,401.45,406.6,399.1,1058530,Sell
139.69,136.89,135.2,143.3,3500400,Buy
313.08,318.95,317.1,315.2,1050709,Buy
206.21,204.65,201.6,211.8,3496108,Buy
131.83,130.07,129.1,133.8,2505060,Buy
139.25,136.1,134.9,142.1,2797821,Buy
114.33,114.39,113.0,115.8,3500400,Sell
108.52,110.62,109.3,109.0,3454073,Buy
108.12,110.42,109.0,108.5,3500400,Buy
111.58,112.54,111.3,112.4,1555237,Buy
398.97,397.59,401.6,395.0,1056160,Sell
110.59,111.95,110.7,111.2,3445254,Buy
228.13,226.05,223.0,233.5,1132783,Sell
185.16,182.99,181.4,188.9,2768730,Buy
295.47,298.74,295.3,299.8,1079701,Buy
400.19,398.56,402.9,395.8,1065875,Buy
404.41,401.69,406.8,399.3,1072963,Buy
410.26,405.19,411.7,403.8,1050973,Buy
207.12,203.28,200.6,212.7,3309468,Sell
241.31,240.76,237.5,246.8,1054649,Buy
148.81,145.79,144.8,151.8,2805272,Buy
357.42,360.31,359.0,359.0,1407488,Sell
344.99,350.7,350.0,345.6,1050701,Buy
407.44,403.6,409.4,401.7,1054277,Sell
108.52,110.64,109.3,109.0,3500400,Buy
366.67,370.84,371.7,365.4,1050700,Buy
274.89,278.48,275.2,279.4,1084988,Buy
406.86,403.2,408.9,401.2,1050700,Sell
204.01,201.89,200.0,208.3,1276810,Buy
200.83,196.27,194.4,205.4,1068425,Sell
324.93,329.79,327.2,328.2,1604006,Buy
410.72,405.38,412.0,404.2,1050708,Sell
270.12,272.91,269.5,274.7,1051206,Buy
277.04,280.75,277.3,281.6,1219273,Buy
135.85,132.68,131.8,138.3,1083215,Buy
404.4,401.55,406.6,399.4,1074656,Sell
320.86,325.06,322.6,324.0,1058160,Buy
112.2,112.86,111.6,113.1,1194936,Sell
397.28,395.98,399.7,393.6,1050700,Sell
122.62,121.03,120.3,123.9,1051723,Buy
191.97,188.67,185.2,198.5,3500400,Buy
210.99,210.06,208.5,214.4,1050701,Buy
223.24,222.16,219.5,228.1,1164482,Buy
310.39,313.76,310.4,314.7,1054578,Sell
158.7,154.68,153.2,162.4,1052457,Buy
108.79,110.76,109.4,109.3,2998355,Buy
141.66,138.12,137.1,144.6,2911167,Buy
122.56,121.0,120.0,124.3,3496248,Buy
110.98,112.13,110.9,111.6,1097781,Buy
143.53,140.26,139.0,146.6,1050705,Buy
276.02,277.27,272.5,282.6,1435575,Sell
333.8,336.48,333.7,337.0,1052216,Sell
257.96,258.77,255.0,263.6,1868869,Buy
140.76,138.2,137.3,143.2,2243346,Buy
188.43,186.85,185.5,191.6,1051091,Buy
134.19,131.28,129.8,137.4,2764060,Buy
133.34,130.85,130.1,135.1,1051671,Buy
357.97,361.84,361.5,358.4,1081490,Buy
174.15,171.91,170.6,177.6,1148601,Buy
223.76,223.43,222.0,227.4,2140190,Buy
122.52,120.98,120.3,123.7,1061968,Buy
116.06,115.72,114.8,117.0,1053100,Buy
172.4,167.72,165.8,177.3,3037719,Sell
295.74,298.55,294.8,300.6,1050700,Sell
309.97,314.51,312.2,312.6,1052551,Buy
397.27,396.53,400.6,393.2,1056387,Buy
132.3,129.87,129.1,134.3,2503795,Buy
292.22,296.23,292.2,297.0,2451494,Buy
362.75,366.14,365.7,363.2,1050704,Sell
312.49,317.5,314.0,316.7,3163203,Buy
336.89,341.4,338.8,339.7,1141238,Buy
406.98,403.34,409.0,401.4,1320519,Buy
285.72,290.04,285.1,291.7,3130092,Buy
152.07,147.89,147.1,155.1,1159986,Buy
215.61,214.16,211.0,221.3,1390076,Buy
315.68,318.49,315.2,320.1,1051663,Sell
152.72,148.82,147.8,155.9,1536316,Buy
362.39,365.23,364.0,363.7,1206100,Sell
388.16,389.2,391.9,385.3,1050713,Buy
167.51,162.51,160.3,172.9,1688874,Sell
147.62,142.87,141.3,151.6,1410435,Sell
337.85,343.12,340.7,340.5,1053243,Buy
117.54,117.04,115.9,119.0,3500400,Buy
406.79,403.09,408.8,401.2,1051122,Sell
313.25,316.8,312.6,318.3,2289465,Sell
128.8,127.36,126.8,130.2,2666779,Buy
332.46,336.54,333.7,335.9,3142204,Buy
398.52,397.1,401.2,394.4,1050700,Sell
300.79,303.93,301.1,304.6,1050701,Sell
292.36,295.93,293.0,296.2,1203240,Buy
283.23,286.68,282.9,288.3,1090905,Buy
303.12,307.78,304.6,307.0,1416254,Buy
151.92,148.17,146.9,155.5,2702142,Buy
118.17,117.45,116.4,119.5,3303557,Buy
334.66,339.51,337.5,337.1,1735733,Buy
171.82,168.17,167.1,175.1,1050702,Buy
409.98,405.04,411.4,403.6,1050701,Sell
359.03,362.39,360.8,360.8,1707752,Sell
238.61,238.76,236.7,242.6,1050702,Buy
410.75,405.39,412.0,404.2,1050728,Buy
148.21,144.54,143.8,150.8,1195884,Buy
404.52,401.57,406.5,399.7,3500400,Sell
407.96,403.91,409.8,402.2,1051165,Sell
303.79,307.87,304.4,308.1,1192298,Buy
215.27,215.71,212.8,220.1,1065087,Buy
108.07,110.41,109.0,108.5,3500400,Buy
237.53,237.8,234.8,242.6,1056878,Buy
111.0,112.09,110.8,111.7,1121858,Sell
120.9,119.92,119.0,122.3,3346312,Buy
168.22,163.49,163.0,171.1,1418904,Buy
193.04,189.23,187.3,197.6,1087682,Buy
389.13,389.92,392.7,386.3,1051655,Buy
285.37,288.73,286.1,288.9,1126336,Buy
395.47,394.54,397.8,392.2,1131589,Sell
337.99,342.33,340.6,340.2,2903375,Buy
146.8,143.84,142.7,149.7,2209019,Buy
136.21,132.83,131.5,139.3,3346226,Buy
238.24,239.36,235.6,244.2,2843983,Buy
187.77,183.9,180.4,194.5,2348754,Sell
293.87,297.2,293.9,298.2,1678849,Buy
312.74,318.39,315.7,315.7,1501984,Buy
345.7,350.73,349.5,346.8,1357132,Buy
135.56,132.22,131.4,137.9,2201537,Buy
140.95,138.63,138.4,142.4,1531539,Buy
163.51,159.83,158.2,167.5,1085252,Buy
112.09,112.9,111.7,112.9,3125022,Buy
112.62,113.29,112.0,113.6,3483175,Buy
178.82,176.05,174.2,183.0,1055356,Buy
367.07,370.97,370.8,367.2,1326022,Buy
262.56,262.46,257.7,269.4,3276788,Sell
207.21,207.5,204.7,212.3,3500400,Buy
114.36,114.48,113.3,115.5,3477361,Buy
133.36,130.97,130.2,135.4,2988402,Buy
126.52,124.45,123.4,128.6,1126837,Buy
407.89,403.92,409.8,402.1,1055704,Buy
135.77,133.03,131.9,138.3,1377680,Buy
115.9,115.51,114.4,117.1,3492327,Sell
113.24,113.8,112.6,114.2,3497666,Buy
361.32,365.55,365.2,361.6,3128154,Buy
402.8,400.5,405.3,398.1,1374038,Buy
153.28,148.57,147.9,156.0,1050717,Sell
304.19,308.64,306.9,306.4,1050700,Buy
232.11,231.12,229.0,236.3,1303799,Buy
231.97,231.19,229.1,235.8,1050720,Buy
351.73,357.54,355.7,353.8,3500400,Buy
243.39,242.64,238.7,249.5,1145516,Sell
108.08,110.41,109.0,108.5,3468371,Buy
127.63,125.4,124.3,129.7,1230625,Buy
170.68,168.04,167.7,173.1,1915402,Buy
333.98,337.66,335.5,336.5,1050716,Sell
112.93,113.56,112.4,113.8,1603348,Buy
196.94,193.21,190.0,203.0,3076655,Sell
363.73,367.65,366.8,364.8,3500400,Buy
341.93,346.28,344.7,343.5,1092527,Buy
192.58,190.13,188.1,196.9,1102306,Buy
219.16,217.88,215.9,223.4,1291780,Buy
234.54,231.38,226.7,242.2,1187061,Sell
259.84,261.45,257.9,265.4,3416020,Buy
140.18,137.22,136.3,142.7,1580247,Buy
395.99,395.31,398.5,392.8,1367422,Sell
326.84,331.53,328.7,330.2,1785429,Buy
125.83,123.46,122.3,128.1,2637278,Sell
142.02,138.27,137.2,145.0,1514602,Buy
320.38,323.32,319.5,325.0,1097219,Sell
155.89,153.17,152.4,158.2,1051197,Buy
223.05,221.42,219.2,227.6,1383717,Buy
287.91,291.44,287.7,292.7,1052667,Buy
302.79,305.89,303.3,306.1,1050809,Buy
245.61,244.28,239.9,252.5,1613817,Sell
270.46,270.7,267.5,275.7,1050727,Sell
114.16,114.23,113.0,115.3,1050772,Sell
111.82,112.61,111.4,112.6,2559355,Sell
175.6,172.3,169.6,181.0,3471452,Buy
241.37,240.51,237.0,247.2,1051870,Sell
406.05,402.66,408.0,400.8,1051918,Sell
169.33,165.53,164.7,172.5,1919799,Buy
129.5,127.04,125.8,131.9,1976688,Buy
364.21,367.13,366.3,365.1,1476142,Sell
115.18,115.3,114.2,116.3,3086741,Buy
193.17,189.53,186.8,198.7,1202508,Buy
192.68,188.85,187.5,196.8,2343796,Buy
124.5,122.51,121.3,126.7,1437543,Sell
176.27,171.11,168.7,181.4,1050841,Sell
111.61,112.6,111.4,112.4,3423616,Buy
401.09,399.28,403.7,396.7,1100461,Buy
108.25,110.48,109.1,108.7,3500400,Buy
353.95,357.99,356.5,355.5,1050749,Sell
202.11,201.06,198.1,207.3,1050883,Buy
195.09,193.07,192.4,197.9,1051893,Buy
407.34,403.49,409.2,401.7,1050702,Sell
113.87,114.39,113.3,114.7,3500400,Buy
210.98,207.86,205.4,216.2,1100530,Sell
317.91,321.98,319.1,321.2,1051903,Buy
239.85,240.88,238.3,244.4,1451944,Buy
332.65,337.28,334.1,336.3,2281854,Buy
410.5,405.29,411.8,404.0,1050700,Sell
108.73,110.73,109.4,109.2,3500400,Buy
167.01,163.57,162.8,169.8,1050700,Buy
146.5,142.73,141.3,150.1,3052894,Buy
403.96,401.28,406.3,398.9,1052464,Sell
295.08,298.12,295.0,299.0,1050700,Sell
175.57,171.51,169.8,180.0,1495396,Buy
332.73,337.59,335.1,335.4,1053166,Buy
281.57,282.74,279.2,286.6,1050742,Sell
131.76,129.74,128.7,133.9,2960646,Buy
122.62,121.25,120.4,124.0,2684821,Buy
404.73,401.91,407.2,399.5,1051066,Buy
221.08,220.68,216.8,227.2,1199419,Buy
305.74,310.86,307.1,310.5,3306231,Buy
409.67,404.9,411.2,403.4,1699318,Buy
401.69,399.71,404.3,397.1,1050700,Sell
381.1,382.21,383.2,380.2,1087550,Sell
228.5,225.98,224.5,232.5,2858550,Buy
404.9,402.03,407.1,399.9,1071187,Buy
110.85,112.06,110.8,111.5,3006592,Buy
293.33,295.59,292.6,297.7,1089836,Sell
348.84,353.35,352.3,350.0,1865097,Buy
115.03,115.29,114.2,116.0,3285242,Buy
108.35,110.54,109.2,108.8,1142075,Buy
395.36,394.74,398.0,392.1,1652293,Sell
164.64,161.01,160.2,167.3,1050814,Buy
200.22,195.26,192.4,206.2,2152560,Sell
135.11,131.89,130.4,138.3,1067885,Sell
318.53,322.28,319.7,321.6,1050935,Sell
170.36,167.34,166.6,173.3,2109211,Buy
229.03,227.66,223.9,235.2,2369548,Buy
108.43,110.58,109.2,108.9,3236346,Buy
398.57,397.26,401.5,394.3,1050702,Sell
346.48,351.98,350.6,347.9,1093366,Buy
299.65,303.35,300.5,303.4,1210830,Buy
368.88,372.07,372.2,368.9,1163983,Buy
357.09,359.97,359.1,358.1,1056722,Sell
372.46,373.99,374.2,372.4,1054545,Sell
192.06,188.93,187.7,195.6,1658139,Buy
114.54,114.7,113.6,115.6,1466889,Buy
174.26,170.52,168.7,178.7,2085237,Buy
405.43,402.22,407.5,400.2,1050700,Sell
225.95,227.18,223.7,231.3,2227208,Buy
118.04,117.37,116.3,119.4,1621519,Buy
176.19,173.9,171.9,180.6,2901168,Buy
409.29,404.69,410.9,403.1,1187913,Buy
113.74,114.28,113.2,114.5,1982418,Buy
108.05,110.4,109.0,108.5,3500400,Buy
251.98,254.88,251.4,256.8,1069799,Buy
386.46,387.55,389.6,384.4,1251057,Sell
118.31,117.67,116.6,119.8,3500400,Buy
402.66,400.32,405.2,397.9,1056402,Sell
364.03,367.27,367.0,364.3,1050726,Sell
407.58,403.62,409.4,401.8,1050700,Sell
270.24,273.54,271.2,273.4,1076543,Buy
132.87,129.73,128.4,135.7,2218652,Sell
410.25,405.17,411.6,403.8,1050700,Sell
136.3,133.38,132.1,139.2,1731299,Buy
387.0,387.67,389.7,384.9,1050711,Sell
409.71,404.9,411.2,403.4,1139042,Buy
128.24,126.52,125.7,130.0,3378946,Buy
123.08,121.61,120.7,124.7,3272488,Buy
371.61,373.83,374.5,370.9,1050725,Sell
108.34,110.53,109.2,108.8,3439004,Buy
400.3,398.42,402.6,396.2,1050701,Sell
377.16,379.44,380.7,376.0,1051011,Sell
187.97,184.37,181.6,193.5,1483875,Buy
275.89,277.79,274.4,280.9,3437111,Buy
110.55,111.89,110.7,111.2,2298637,Buy
177.11,173.96,173.3,180.3,2755325,Buy
110.15,111.62,110.4,110.7,2616854,Buy
380.04,382.4,383.9,378.4,1054604,Buy
131.24,128.63,127.1,134.5,3500400,Buy
401.86,399.67,404.1,397.4,1050752,Sell
292.43,295.79,291.9,297.1,1058180,Buy
396.39,395.83,399.6,392.6,1050701,Buy
159.78,156.79,156.3,162.1,1100893,Buy
262.72,263.19,259.6,267.9,1050761,Sell
169.78,166.26,164.7,173.9,1698053,Buy
115.02,115.14,114.0,116.2,2196191,Buy
360.95,364.62,364.7,360.8,1051655,Buy
173.84,170.05,167.8,178.9,3441970,Buy
372.69,375.05,375.7,372.1,1344388,Sell
404.61,401.77,406.8,399.6,1050741,Sell
158.16,153.82,151.8,162.8,3311939,Buy
142.79,139.01,137.2,147.0,3500400,Buy
322.72,326.63,323.5,326.5,1275875,Buy
256.85,258.19,255.0,261.9,1050703,Buy
279.82,284.11,280.1,285.1,3184770,Buy
138.17,135.32,134.8,139.9,1050897,Buy
109.83,111.44,110.2,110.4,3500400,Buy
288.47,290.8,286.6,293.9,1051032,Sell
316.73,322.83,318.8,321.1,2824113,Buy
337.18,341.3,338.7,340.1,2487462,Buy
184.17,181.32,179.4,188.5,1060333,Buy
183.98,179.91,178.4,188.1,1574901,Buy
131.31,128.55,127.5,133.6,1270677,Buy
328.55,332.88,329.9,331.9,1052784,Buy
117.89,117.42,116.4,119.0,2721718,Buy
264.15,264.94,260.8,270.2,3179984,Buy
131.65,129.49,128.4,134.0,3015523,Buy
111.08,112.21,111.1,111.7,1738360,Buy
135.25,132.19,131.2,137.8,3233119,Buy
123.1,121.44,120.4,124.8,1840167,Buy
179.92,175.14,173.3,184.7,1051252,Sell
297.87,300.78,296.9,303.2,2076405,Sell
269.32,272.79,269.0,274.4,2192675,Buy
108.52,110.62,109.3,109.0,1834228,Buy
401.4,399.55,404.2,396.7,1050700,Buy
350.22,354.98,354.0,351.3,2214224,Buy
392.19,392.64,395.8,389.1,2825144,Buy
121.36,120.04,118.9,123.1,1054729,Buy
137.32,133.51,133.2,139.2,1054206,Sell
267.32,268.86,264.7,273.1,1074579,Buy
400.5,398.7,403.1,396.1,1057067,Sell
200.38,196.6,193.7,206.3,2022262,Sell
315.21,319.92,317.5,318.2,1050702,Buy
232.26,232.98,229.5,238.0,3400267,Buy
109.86,111.38,110.1,110.5,1837422,Buy
401.3,399.5,404.3,396.5,1052719,Buy
117.75,117.35,116.4,118.8,3500399,Buy
364.68,367.29,366.2,366.1,1871253,Sell
323.15,328.63,326.7,325.3,1692040,Buy
264.05,262.96,259.1,270.0,1052117,Sell
351.71,357.96,357.5,351.8,1051521,Buy
175.24,172.02,170.8,179.0,2069262,Buy
404.56,401.8,406.9,399.5,1172355,Buy
374.3,377.45,378.2,373.4,1112247,Buy
203.22,199.36,196.5,208.8,1050704,Sell
157.73,154.68,153.1,161.6,2298095,Buy
170.33,165.29,163.6,175.0,1086876,Sell
247.55,246.99,243.8,253.0,2429986,Buy
138.25,134.98,134.2,140.7,1051167,Buy
405.84,402.56,407.9,400.5,1050800,Sell
392.7,392.35,395.1,389.9,1050919,Sell
251.1,252.22,248.4,256.8,2649007,Buy
271.54,271.87,268.3,276.8,1090482,Sell
214.61,213.23,210.6,219.4,1051289,Buy
235.31,235.72,232.4,240.6,3337705,Buy
124.23,123.15,122.3,125.6,1254169,Buy
404.2,401.43,406.5,399.2,1050704,Sell
341.25,345.72,343.3,344.0,1169518,Buy
220.47,218.63,215.1,226.5,2731340,Buy
227.78,229.13,226.9,231.7,2205803,Buy
300.63,304.09,300.5,305.2,1085818,Buy
407.65,403.68,409.4,402.0,1066083,Sell
195.73,193.75,192.8,198.8,3490013,Buy
203.41,199.66,197.6,208.2,1050836,Sell
136.79,133.6,132.7,139.4,3365081,Buy
109.76,111.31,110.0,110.4,2282290,Sell
359.51,362.95,361.8,360.8,1180974,Sell
121.46,120.35,119.4,122.9,1942166,Buy
215.18,214.9,211.3,221.0,1119770,Buy
410.73,405.38,412.0,404.2,1069101,Buy
139.15,135.75,134.2,142.7,3094404,Buy
146.5,143.71,142.5,149.7,3384535,Buy
162.72,157.09,154.4,168.5,2833050,Sell
353.32,356.19,354.3,355.4,1050708,Sell
108.18,110.46,109.1,108.6,3500400,Buy
146.04,142.58,141.2,149.5,2884367,Buy
212.39,212.38,211.1,215.5,1186182,Buy
310.98,317.06,314.5,314.0,2108402,Buy
222.69,222.9,220.3,227.2,1171428,Buy
260.99,261.47,257.9,266.6,1486656,Sell
276.4,280.09,275.9,281.8,3061888,Buy
382.58,384.41,386.3,380.5,1118400,Buy
109.18,110.95,109.6,109.7,2324798,Sell
128.64,126.7,125.7,130.7,1592742,Buy
219.28,216.68,212.6,226.3,3246241,Sell
137.36,133.98,132.5,140.7,2979922,Buy
284.2,286.95,283.3,288.7,1053855,Buy
165.39,162.26,160.5,169.5,1831862,Buy
126.48,124.39,123.6,128.2,1612704,Buy
303.6,307.56,304.5,307.5,1169591,Buy
162.5,158.07,156.8,166.4,1065222,Sell
278.38,280.96,276.6,284.4,1484755,Buy
155.5,151.28,149.1,160.5,3500400,Buy
124.12,122.73,122.0,125.5,2275980,Buy
369.2,372.08,372.0,369.3,1122717,Sell
204.07,202.95,199.8,209.4,3398628,Buy
122.45,121.13,120.1,124.2,3443843,Buy
154.03,150.05,149.1,157.2,1073487,Buy
306.05,309.94,306.9,309.9,1054493,Buy
314.51,320.4,317.8,317.5,1056647,Buy
306.6,310.28,306.7,311.2,1231211,Buy
108.23,110.47,109.1,108.6,1276531,Buy
331.26,336.42,333.9,334.1,1334029,Buy
185.46,181.62,179.2,190.6,1581328,Buy
117.68,117.0,115.9,119.1,3464623,Buy
232.23,231.87,229.0,237.3,1417515,Buy
369.09,371.23,371.9,368.6,1050802,Sell
112.43,113.19,112.1,113.1,3187022,Buy
236.97,237.77,234.6,242.1,2659116,Buy
223.06,222.26,220.1,227.3,1056922,Buy
335.48,340.88,338.2,338.3,2100502,Buy
131.55,129.62,128.9,133.2,1082226,Buy
332.69,339.8,338.3,334.0,1220930,Buy
108.43,110.57,109.2,108.9,1578492,Buy
285.09,287.1,284.0,289.3,1050883,Sell
115.23,115.18,114.1,116.4,3500400,Buy
121.46,119.94,118.9,123.1,1179932,Sell
123.35,122.03,121.2,124.8,1700267,Buy
146.67,144.67,143.7,149.3,2877838,Buy
134.69,132.0,131.1,136.9,2836904,Buy
399.84,398.55,402.9,395.5,1050814,Buy
300.37,305.73,302.1,304.9,1339630,Buy
404.72,401.93,407.0,399.7,2888893,Buy
404.88,401.97,407.1,399.8,1206024,Buy
206.64,204.44,202.5,211.1,2884301,Buy
160.75,156.57,153.6,166.6,3500400,Buy
331.71,336.9,335.2,333.5,1051005,Buy
348.51,352.79,351.4,350.0,1052326,Buy
151.37,146.32,144.7,155.6,1484654,Sell
113.15,113.72,112.5,114.1,3359468,Buy
193.43,190.28,188.2,198.1,1159595,Buy
150.75,146.64,145.3,154.3,1136323,Buy
209.15,208.85,205.7,214.7,1373084,Buy
363.64,368.05,368.2,363.4,1054411,Buy
409.32,404.7,410.9,403.1,1050733,Sell
398.25,397.22,401.4,394.1,1050706,Buy
403.67,401.02,406.1,398.6,1050700,Sell
266.94,269.06,266.1,271.2,1052265,Buy
332.75,336.33,334.0,335.5,1054486,Sell
217.34,214.42,212.9,221.4,1050733,Sell
372.67,375.51,375.5,372.7,1060574,Sell
331.22,334.91,333.1,333.3,1050700,Sell
400.65,398.84,403.2,396.3,1050709,Sell
108.21,110.46,109.1,108.6,3494152,Buy
310.19,315.31,312.4,313.8,1971688,Buy
159.44,156.14,153.8,164.3,3213994,Buy
323.84,327.15,324.2,327.3,1058081,Sell
142.38,139.33,138.7,144.6,2054833,Buy
205.45,202.56,199.1,211.9,2643305,Buy
114.97,114.88,113.9,115.8,1124311,Buy
113.1,113.54,112.3,114.1,3490888,Buy
380.1,382.56,383.9,378.7,1178523,Buy
131.23,128.34,127.5,133.4,1104113,Sell
134.26,131.75,131.2,135.9,1145166,Buy
235.79,236.91,234.4,240.0,1061261,Buy
135.13,132.6,131.3,138.0,3381105,Buy
148.1,144.54,143.2,151.7,3233141,Buy
110.22,111.68,110.5,110.8,1294856,Buy
110.17,111.67,110.5,110.7,3471247,Buy
135.17,132.09,130.9,138.0,2688631,Buy
389.0,389.46,391.5,387.0,1053497,Sell
108.94,110.84,109.5,109.4,1265767,Buy
333.2,337.77,335.2,336.2,1129842,Buy
